family,name,kind,source_name,source_edition,source_ref,source_status,source_verified,h_mm,b_mm,tw_mm,tf_mm,t_mm,r_mm,r2_mm,mass_kg_m,A_mm2,Aeff_mm2,Iy_mm4,Iz_mm4,Ix_mm4,It_mm4,Iw_mm6,Wel_y_mm3,Wpl_y_mm3,Weff_y_mm3,Wel_z_mm3,Wpl_z_mm3,Weff_z_mm3,Avz_mm2,Avy_mm2,h_mm__status,h_mm__source_field,h_mm__derivation,b_mm__status,b_mm__source_field,b_mm__derivation,tw_mm__status,tw_mm__source_field,tw_mm__derivation,tf_mm__status,tf_mm__source_field,tf_mm__derivation,t_mm__status,t_mm__source_field,t_mm__derivation,r_mm__status,r_mm__source_field,r_mm__derivation,r2_mm__status,r2_mm__source_field,r2_mm__derivation,mass_kg_m__status,mass_kg_m__source_field,mass_kg_m__derivation,A_mm2__status,A_mm2__source_field,A_mm2__derivation,Aeff_mm2__status,Aeff_mm2__source_field,Aeff_mm2__derivation,Iy_mm4__status,Iy_mm4__source_field,Iy_mm4__derivation,Iz_mm4__status,Iz_mm4__source_field,Iz_mm4__derivation,Ix_mm4__status,Ix_mm4__source_field,Ix_mm4__derivation,It_mm4__status,It_mm4__source_field,It_mm4__derivation,Iw_mm6__status,Iw_mm6__source_field,Iw_mm6__derivation,Wel_y_mm3__status,Wel_y_mm3__source_field,Wel_y_mm3__derivation,Wpl_y_mm3__status,Wpl_y_mm3__source_field,Wpl_y_mm3__derivation,Weff_y_mm3__status,Weff_y_mm3__source_field,Weff_y_mm3__derivation,Wel_z_mm3__status,Wel_z_mm3__source_field,Wel_z_mm3__derivation,Wpl_z_mm3__status,Wpl_z_mm3__source_field,Wpl_z_mm3__derivation,Weff_z_mm3__status,Weff_z_mm3__source_field,Weff_z_mm3__derivation,Avz_mm2__status,Avz_mm2__source_field,Avz_mm2__derivation,Avy_mm2__status,Avy_mm2__source_field,Avy_mm2__derivation
UC,UC 356x406x467,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,436.6,412.2,35.8,58,58,15.2,,467,59490,59490,1830000000,678420000,58960000,59050000,24300000000000,8383000,10000000,8383000,3291000,5034000,3291000,15514.52,48012.52,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x406x393,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,419,407,30.6,49.2,49.2,15.2,,393,50100,50100,1466180000,553740000,35376585,36110000,18900000000000,6998000,8222000,6998000,2721000,4154000,2721000,13052.4,40289.64,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x406x340,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,406.4,403,26.6,42.9,42.9,15.2,,339.9,43300,43300,1225430000,468590000,23223545,23910000,15500000000000,6031000,6999000,6031000,2325000,3544000,2325000,11167.9,34772.04,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x406x287,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,393.6,399,22.6,36.5,36.5,15.2,,287.1,36600,36600,998750000,386820000,14168396,14740000,12300000000000,5075000,5812000,5075000,1939000,2949000,1939000,9407.5,29354.44,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x406x235,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,381,394.8,18.4,30.2,30.2,15.2,,235.1,29900,29900,790850000,309970000,7915204,8340000,9540000000000,4151000,4687000,4151000,1570000,2383000,1570000,7527.84,24000.96,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x368x202,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,374.6,374.7,16.5,27,27,15.2,,201.9,25700,25700,662610000,236920000,5396872,5760000,7160000000000,3538000,3972000,3538000,1264000,1920000,1264000,6732.5,20410.1,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x368x177,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,368.2,372.6,14.4,23.8,23.8,15.2,,177,22600,22600,571180000,205320000,3667850,3960000,6090000000000,3103000,3455000,3103000,1102000,1671000,1102000,5930.48,17983.36,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x368x153,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,362,370.5,12.3,20.7,20.7,20,,153,19480,19480,489300000,175560000,2389691,2610000,5110000000000,2703000,2987000,2703000,947600,1436000,947600,5369,15536.62,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 356x368x129,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,355.6,368.6,10.4,17.5,17.5,15.2,,129,16400,16400,402460000,146130000,1437188,1610000,4180000000000,2264000,2479000,2264000,793000,1199000,793000,4213,13065.76,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x283,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,365.3,322.2,26.8,44.1,44.1,15.2,,282.9,36000,36000,788720000,246410000,20200513,20840000,6360000000000,4318000,5105000,4318000,1529000,2342000,1529000,10104.48,28573.72,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x240,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,352.5,318.4,23,37.7,37.7,15.2,,240,30600,30600,642030000,203190000,12497632,13070000,5030000000000,3643000,4247000,3643000,1276000,1951000,1276000,8605.82,24226.7,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x198,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,339.9,314.5,19.1,31.4,31.4,15.2,,198.1,25200,25200,509040000,163030000,7134700,7580000,3880000000000,2995000,3440000,2995000,1037000,1581000,1037000,7003.7,19907.39,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x158,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,327.1,311.2,15.8,25,25,15.2,,158.1,20100,20100,387470000,125720000,3605990,3940000,2870000000000,2369000,2680000,2369000,808000,1230000,808000,5695,15721.82,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x137,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,320.5,309.2,13.8,21.7,21.7,15.2,,136.9,17400,17400,328140000,107020000,2349081,2610000,2390000000000,2048000,2297000,2048000,692000,1053000,692000,4939.86,13576.02,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x118,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,314.5,307.4,12,18.7,18.7,15.2,,117.9,15000,15000,276720000,90610000,1499710,1710000,1980000000000,1760000,1958000,1760000,589000,895000,589000,4296.12,11674.8,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 305x305x97,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,307.9,305.3,9.9,15.4,15.4,15.2,,96.9,12300,12300,222490000,73100000,832981,984000,1560000000000,1445000,1592000,1445000,479000,726000,479000,3517.38,9556.71,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 254x254x167,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,289.1,265.2,19.2,31.7,31.7,12.7,,167.1,21300,21300,299980000,98750000,6164459,6610000,1640000000000,2075000,2424000,2075000,744000,1137000,744000,5900.14,16966.56,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
UC,UC 254x254x132,open_i_or_h,British Steel Universal Columns datasheet,CUCD:ENG:072023,https://www.britishsteel.co.uk/wp-content/uploads/2026/02/british-steel-universal-columns-datasheet-100723.pdf,verified_published_table,true,276.3,261.3,15.3,25.3,25.3,12.7,,132,16800,16800,225290000,75350000,3090497,3410000,1190000000000,1631000,1869000,1631000,576000,878000,576000,4607.93,13346.79,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
